STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WDF5,WSF5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,1.4,2022-01,6.7,5.98,,68.7,76.4,61.0,200,44
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,1.4,2022-02,8.5,1.61,,73.5,80.1,66.9,90,33
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,1.4,2022-03,9.8,2.04,,76.2,82.7,69.6,300,40
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,1.4,2022-04,10.3,4.66,,78.6,84.9,72.3,70,33
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,1.4,2022-05,8.5,4.47,,81.6,88.6,74.6,120,34
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,1.4,2022-06,6.0,15.62,0.0,82.4,89.1,75.7,330,34
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,1.4,2022-07,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2011-01,7.8,5.92,0.0,59.4,70.8,48.0,280,44
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2011-02,6.7,0.25,0.0,66.1,78.0,54.3,220,41
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2011-03,7.8,5.24,0.0,69.0,81.4,56.6,270,61
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2011-04,7.4,0.65,0.0,75.7,88.1,63.3,270,44
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2011-05,6.7,2.10,0.0,78.3,90.5,66.1,310,41
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2011-06,5.8,7.34,0.0,82.7,93.4,71.9,160,70
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2011-07,5.1,10.63,0.0,83.3,92.4,74.3,160,41
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2011-08,6.0,9.11,0.0,83.7,92.3,75.2,40,39
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2011-09,4.7,5.85,0.0,81.3,89.9,72.7,210,44
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2011-10,7.8,8.88,0.0,72.2,80.8,63.5,70,40
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2011-11,8.5,0.13,0.0,68.6,78.3,59.0,170,30
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2011-12,7.2,0.80,0.0,65.8,76.5,55.1,300,33
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2012-01,6.0,0.13,0.0,60.2,73.3,47.0,330,41
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2012-02,7.6,3.15,0.0,67.0,77.6,56.4,300,46
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2012-03,7.8,0.81,0.0,71.7,82.8,60.6,280,52
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2012-04,7.6,1.67,0.0,72.8,84.7,61.0,230,40
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2012-05,7.2,3.62,0.0,78.4,89.0,67.9,250,37
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2012-06,8.1,9.65,0.0,79.7,88.2,71.2,20,46
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2012-07,5.4,3.28,0.0,83.0,92.6,73.4,140,55
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2012-08,6.0,6.33,0.0,82.4,91.1,73.8,310,40
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2012-09,6.0,8.76,0.0,80.9,89.4,72.3,250,35
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2012-10,8.3,2.22,0.0,75.3,84.0,66.7,350,46
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2012-11,7.2,0.23,0.0,64.7,75.4,53.9,100,32
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2012-12,6.9,1.28,0.0,65.0,76.1,53.9,280,39
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2013-01,6.7,0.24,0.0,66.2,77.3,55.1,170,33
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2013-02,7.4,0.67,0.0,65.1,77.3,53.0,260,38
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2013-03,8.3,1.27,0.0,61.6,74.6,48.6,300,86
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2013-04,8.3,3.65,0.0,74.2,84.9,63.6,190,40
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2013-05,7.4,5.06,0.0,75.6,85.8,65.4,230,46
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2013-06,6.5,10.10,0.0,81.7,90.3,73.0,300,38
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2013-07,6.3,8.57,0.0,81.8,90.1,73.5,250,45
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2013-08,5.6,6.05,0.0,83.4,92.1,74.8,270,44
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2013-09,6.0,5.78,0.0,81.2,89.3,73.1,200,40
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2013-10,6.3,0.15,0.0,76.8,86.3,67.4,350,33
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2013-11,9.4,0.93,0.0,70.8,79.5,62.0,290,45
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2013-12,7.2,0.28,0.0,68.0,78.7,57.4,310,31
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2014-01,8.3,2.93,0.0,58.6,69.2,48.1,270,40
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2014-02,6.5,2.12,0.0,65.8,76.9,54.8,260,38
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2014-03,8.5,4.53,0.0,67.0,77.6,56.4,310,45
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2014-04,8.3,4.20,0.0,73.6,84.3,62.8,130,43
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2014-05,7.4,3.59,0.0,78.1,88.4,67.8,170,31
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2014-06,6.0,4.65,0.0,81.6,91.2,71.9,290,51
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2014-07,5.6,8.80,0.0,83.1,91.8,74.4,270,41
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2014-08,5.8,7.02,0.0,83.8,93.2,74.4,230,40
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2014-09,5.6,10.45,0.0,80.7,88.9,72.5,170,36
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2014-10,5.8,0.69,0.0,75.1,85.5,64.7,310,33
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2014-11,8.9,4.83,0.0,65.3,75.7,54.9,270,39
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2014-12,6.5,1.59,0.0,65.1,74.8,55.4,290,34
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2015-01,8.5,3.52,0.0,62.0,72.1,51.8,280,41
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2015-02,9.2,4.57,0.0,60.1,70.5,49.7,280,38
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2015-03,7.6,0.76,0.0,72.9,83.6,62.3,250,46
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2015-04,7.4,4.21,0.0,77.6,87.2,68.0,80,41
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2015-05,8.1,0.93,0.0,79.4,89.5,69.3,80,33
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2015-06,6.0,6.79,0.0,83.0,93.0,73.0,220,46
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2015-07,6.5,7.43,0.0,83.5,92.6,74.5,280,70
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2015-08,5.6,15.86,0.0,82.8,91.5,74.2,50,41
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2015-09,6.0,5.98,0.0,81.8,89.6,74.0,10,51
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2015-10,7.8,0.50,0.0,76.1,85.2,67.0,70,33
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2015-11,8.3,2.83,0.0,74.7,83.9,65.6,80,33
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2015-12,8.3,0.72,0.0,71.6,80.6,62.6,40,32
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016-01,8.3,5.65,0.0,59.0,68.4,49.6,190,47
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016-02,9.2,1.69,0.0,61.4,72.9,49.8,220,38
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016-03,8.1,5.31,0.0,71.2,81.9,60.4,250,51
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016-04,8.5,1.27,0.0,72.8,83.5,62.1,50,32
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016-05,7.2,6.17,0.0,77.4,88.3,66.6,240,39
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016-06,6.7,7.71,0.0,82.7,91.9,73.6,200,47
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016-07,5.1,4.00,0.0,85.2,94.7,75.7,110,63
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016-08,6.9,9.91,0.0,83.6,91.8,75.4,150,59
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016-09,6.3,7.27,0.0,82.2,90.5,73.9,180,39
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016-10,10.3,2.78,0.0,76.5,85.1,67.9,270,61
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016-11,6.9,0.06,0.0,68.7,79.9,57.5,50,29
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016-12,7.4,2.52,0.0,68.8,79.2,58.5,290,36
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017-01,7.8,1.98,0.0,64.6,75.6,53.6,200,51
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017-02,7.2,0.95,0.0,68.1,80.1,56.0,240,43
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017-03,8.7,0.10,0.0,68.8,81.0,56.7,40,35
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017-04,8.9,0.00,0.0,74.4,87.1,61.6,260,34
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017-05,8.5,3.36,0.0,77.0,89.3,64.8,230,52
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017-06,6.3,5.44,0.0,79.7,88.0,71.5,220,39
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017-07,5.4,10.60,0.0,82.3,91.2,73.3,20,51
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017-08,6.3,5.99,0.0,83.1,91.5,74.7,140,53
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017-09,7.8,14.09,0.0,81.0,88.7,73.2,50,79
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017-10,9.6,3.60,0.0,75.5,83.0,68.0,50,39
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017-11,8.1,0.17,0.0,69.9,79.3,60.5,50,31
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017-12,6.9,0.35,0.0,64.4,75.6,53.2,250,34
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018-01,10.1,2.10,0.0,58.0,68.8,47.2,280,45
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018-02,7.6,0.36,0.0,71.8,82.7,60.9,180,31
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018-03,9.2,0.83,0.0,65.1,77.3,52.9,270,39
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018-04,9.2,2.14,0.0,73.1,84.5,61.6,200,48
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018-05,8.3,7.50,0.0,76.9,85.5,68.4,120,47
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018-06,5.6,9.52,0.0,81.8,91.0,72.6,60,47
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018-07,5.6,9.24,0.0,82.3,90.9,73.6,130,45
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018-08,6.0,6.72,0.0,82.8,91.3,74.3,230,69
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018-09,6.3,1.92,0.0,83.4,91.5,75.3,120,35
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018-10,7.8,2.24,0.0,78.1,86.9,69.3,100,47
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018-11,7.2,2.21,0.0,69.8,79.5,60.0,260,45
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018-12,8.1,6.80,0.0,64.3,73.4,55.1,210,39
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019-01,8.7,3.50,0.0,60.6,71.0,50.1,280,38
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019-02,7.4,1.77,0.0,70.1,80.3,59.9,340,32
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019-03,8.7,0.56,0.0,68.2,78.8,57.6,350,38
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019-04,8.7,1.47,0.0,73.8,85.0,62.6,230,54
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019-05,7.4,4.34,0.0,79.8,90.0,69.5,250,40
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019-06,6.9,8.98,0.0,83.2,92.5,73.9,220,67
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019-07,5.8,6.00,0.0,83.5,92.6,74.5,170,44
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019-08,6.5,7.28,0.0,83.2,91.1,75.2,230,36
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019-09,9.6,1.93,0.0,82.1,90.8,73.3,40,39
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019-10,8.1,6.07,0.0,81.1,89.5,72.7,40,35
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019-11,7.4,1.16,0.0,69.0,78.8,59.1,320,33
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019-12,8.5,4.95,0.0,67.5,76.5,58.4,330,33
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020-01,8.5,0.62,0.0,65.6,75.5,55.6,270,36
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020-02,9.2,1.57,0.0,67.5,78.7,56.4,280,43
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020-03,7.4,0.34,0.0,74.0,85.6,62.3,290,36
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020-04,9.4,2.20,0.0,75.6,85.8,65.5,300,43
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020-05,8.3,3.85,0.0,78.0,88.6,67.3,200,57
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020-06,6.0,10.41,0.0,82.5,91.1,73.9,120,44
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020-07,6.7,7.19,0.0,83.7,92.1,75.3,70,56
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020-08,6.0,7.42,0.0,84.1,92.4,75.9,220,64
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020-09,7.2,10.74,0.0,82.3,90.2,74.3,40,38
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020-10,7.6,2.63,0.0,79.4,87.1,71.6,30,37
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020-11,9.8,5.24,0.0,72.3,80.1,64.5,60,36
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020-12,7.4,1.04,0.0,59.4,69.9,49.0,290,38
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021-01,7.2,0.33,0.0,60.3,70.9,49.8,310,30
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021-02,8.7,2.54,0.0,67.1,77.9,56.4,250,38
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021-03,8.9,2.03,0.0,69.4,80.3,58.4,200,36
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021-04,8.3,6.35,0.0,71.8,82.2,61.4,260,53
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021-05,8.9,0.17,0.0,78.5,88.9,68.1,330,40
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021-06,7.6,7.06,0.0,81.9,90.9,72.8,200,39
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021-07,6.5,6.44,0.0,83.2,91.8,74.7,160,39
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021-08,6.5,6.14,0.0,84.8,93.1,76.6,320,43
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021-09,5.8,5.65,0.0,82.6,90.9,74.4,140,42
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021-10,6.7,3.22,0.0,78.8,88.1,69.6,260,38
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021-11,8.1,4.20,0.0,67.8,77.1,58.5,350,32
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021-12,5.8,2.08,0.0,69.9,80.3,59.5,310,28
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2022-01,8.5,0.92,0.0,61.0,71.1,50.9,300,43
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2022-02,7.6,0.72,0.0,67.0,78.6,55.4,120,30
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2022-03,9.2,5.76,0.0,72.5,83.9,61.1,270,43
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2022-04,8.9,5.20,0.0,74.6,84.3,64.9,280,43
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2022-05,7.8,2.15,0.0,79.8,90.1,69.5,210,37
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2022-06,6.9,4.61,0.0,83.4,93.3,73.6,350,45
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2022-07,,,,,,,,
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2011-01,10.7,4.57,38.3,27.6,33.6,21.6,50,46
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2011-02,11.9,4.57,18.5,30.5,38.8,22.2,280,53
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2011-03,12.3,2.10,1.3,38.9,46.3,31.5,260,48
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2011-04,11.9,4.04,0.9,50.1,57.8,42.4,280,46
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2011-05,10.5,3.24,0.0,59.2,66.0,52.5,30,47
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2011-06,9.8,4.76,0.0,67.1,74.1,60.1,300,44
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2011-07,9.4,2.04,0.0,77.3,85.7,68.9,230,38
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2011-08,9.6,7.74,0.0,73.9,81.0,66.8,150,63
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2011-09,8.5,4.40,0.0,67.3,74.3,60.3,230,44
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2011-10,11.0,6.76,1.0,57.5,64.0,51.1,350,40
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2011-11,10.3,4.21,0.0,50.4,58.5,42.2,270,43
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2011-12,10.3,3.97,0.0,40.0,47.6,32.4,170,49
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2012-01,11.4,2.68,6.8,34.1,41.7,26.6,230,51
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2012-02,10.7,1.00,0.9,37.3,44.9,29.8,290,53
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2012-03,10.7,1.22,0.6,46.7,55.2,38.1,210,49
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2012-04,11.6,3.09,0.0,53.1,62.3,43.9,30,47
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2012-05,8.3,3.43,0.0,60.3,66.5,54.0,290,33
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2012-06,10.3,4.71,0.0,66.7,73.8,59.7,320,44
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2012-07,8.9,3.88,0.0,75.3,83.4,67.3,220,36
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2012-08,8.7,3.08,0.0,74.6,82.1,67.2,280,45
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2012-09,9.2,4.10,0.0,64.7,71.9,57.5,170,49
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2012-10,10.1,2.62,0.0,56.5,63.1,49.8,50,62
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2012-11,10.7,1.01,0.4,42.1,48.1,36.1,40,49
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2012-12,11.2,5.93,3.4,38.4,44.3,32.5,70,54
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2013-01,11.6,1.09,5.0,31.5,38.7,24.3,180,60
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2013-02,12.3,5.27,34.1,31.1,36.9,25.4,340,76
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2013-03,12.5,3.33,20.6,37.7,43.8,31.6,40,48
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2013-04,12.3,1.37,0.0,48.9,57.1,40.7,200,43
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2013-05,9.6,3.22,0.0,58.8,67.3,50.4,210,43
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2013-06,10.5,10.50,0.0,69.6,78.0,61.1,330,44
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2013-07,9.2,3.62,0.0,77.1,84.8,69.4,230,37
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2013-08,8.9,1.84,0.0,72.1,79.8,64.5,320,36
USW00014739,"BOSTON, MA US",42.36057,-71.00975,3.2,2013-09,8.9,2.22,0.0,64.7,73.0,56.3,340,33
